"Nouvelle journée de tension, au moins trois morts et plusieurs blessés à Jérémie",/article/246471/nouvelle-journee-de-tension-au-moins-trois-morts-et-plusieurs-blesses-a-jeremie,https://cdn.lenouvelliste.com/shared/skeleton-image.webp,"Trois jeunes hommes Mackendy ainsi connu, Litherné Raymond (27 ans), Jackson Doll (25 ans) ont été tués par balle dans la matinée du lundi 22 janvier 2024."
"Le mouvement de mobilisation anti-gouvernemental est une action interne au pouvoir, selon Liné Balthazar",/article/246470/le-mouvement-de-mobilisation-anti-gouvernemental-est-une-action-interne-au-pouvoir-selon-line-balthazar,https://cdn.lenouvelliste.com/shared/skeleton-image.webp,"Le président du PHTK, Liné Balthazar, estime que le mouvement de mobilisation anti-gouvernemental qui a démarré la semaine écoulée émane d’une branche du gouvernement incarnée par la Brigade de surveillance des aires protégées (BSAP)."
De la PNH et des FADH en 2024,/article/246472/de-la-pnh-et-des-fadh-en-2024,https://cdn.lenouvelliste.com/shared/skeleton-image.webp,Le premier ministre Ariel Henry a rendu deux visites très remarquées au haut état-major des Forces Armées d'Haïti (FADH) dans les premiers jours du mois de janvier 2024.
Détournement au CNE: l'ex-député Cholzer Chancy sous les verrous,/article/246467/detournement-au-cne-lex-depute-cholzer-chancy-sous-les-verrous,https://cdn.lenouvelliste.com/shared/skeleton-image.webp,"Le juge instructeur Al Duniel Dimanche a ordonné la mise en dépôt de Cholzer Chancy, ancien président de la Chambre basse après son audition ce lundi 22 janvier dans le cadre de l'enquête sur le détournement de biens publics au Centre national des équipements (CNE)."
Le pape demande la libération des six religieuses enlevées à Port-au-Prince,/article/246446/le-pape-demande-la-liberation-des-six-religieuses-enlevees-a-port-au-prince,https://cdn.lenouvelliste.com/shared/skeleton-image.webp,"Le pape François a appelé dimanche à la libération d'un groupe de huit personnes, dont six religieuses, enlevées en Haïti, pays ravagé par la violence des gangs."
Port-de-Paix : nouvelle vague de kidnapping sur la route nationale #5,/article/246445/port-de-paix-nouvelle-vague-de-kidnapping-sur-la-route-nationale-5,https://cdn.lenouvelliste.com/shared/skeleton-image.webp,"Depuis le début de l'année 2024, la nationale #5, cet axe routier qui relie le carrefour Joffe à Port-de-Paix, connaît une nouvelle vague d'enlèvements, une vraie menace pour la vie des voyageurs et toute autre personne empruntant cette route."
Reprise officielle des activités de la Primature à la Villa d’Accueil,/article/246469/reprise-officielle-des-activites-de-la-primature-a-la-villa-daccueil,https://cdn.lenouvelliste.com/shared/skeleton-image.webp,"Certains le voyaient comme un fait divers, mais le gouvernement en a fait tout un événement."
"« Des membre du gouvernement font délibérément obstacle au fonctionnement du HCT», révèle le président a.i du RDNP",/article/246465/des-membre-du-gouvernement-font-deliberement-obstacle-au-fonctionnement-du-hct-revele-le-president-ai-du-rdnp,https://cdn.lenouvelliste.com/shared/skeleton-image.webp,"Le Haut Conseil de la transition, bien qu’il ait suscité un grand espoir à ses débuts et ait bénéficié d’un momentum favorable, est considéré par certains acteurs politiques et des membres de la société civile haïtienne comme un échec en termes de résultats."
